pubDate,title,description
2025-12-12 17:00:00,[주간 서머리] 경제·산업계 &quot;국민성장펀드 공식 출범...박대준 쿠팡 대...,흥국생명은 힐하우스의 우협 선정에 대해 &quot;한국의 부동산 투자 플랫폼을 노린 중국계 사모펀드와 거액의... 서울시는 최근 도시계획위원회 수권분과에서 신림5구역·도림1구역·여의도 광장아파트 계획을 확정했으며 세... 
2025-12-12 17:00:00,"미국 풀러튼시, 혁신적 수처리 시스템 도입 검토로 깨끗한 물 공급 가속...",12일 리본머티리얼즈에 따르면 (현지시간) 지난 10일 서울시 명예시장 겸 세계한인비즈니스대회... Houself는 미국 50개 주와 캐나다를 아우르는 약 3만 4000명의 부동산 에이전트 네트워크를 보유한 나스닥 상장사 JoinReal... 
2025-12-12 16:56:00,경기 침체 만난 1인 가구…캥거루족·동거 늘어난다,실제로 알스퀘어 RA(알스퀘어 애널리틱스)의 '2025 서울시 코리빙 시장 리포트'에 따르면 서울 코리빙 시장은... 서정렬 영산대학교 부동산학과 교수는 &quot;1인 가구 대부분은 경제적 제약으로 대형주택보다 소형주택이나 원룸... 
2025-12-12 16:38:00,"[분양 리포트] GS건설, ‘역삼센트럴자이’ 견본주택 12일 오픈",서울시 강남구 역삼동 758번지 일원 역삼동(758·은하수·760)주택재건축정비사업을 통해 들어서는... 부동산R114 자료를 보면 역삼동 준공 10년 이상 노후 단지 비율은 전체의 89.7%로 강남구 평균(79.6%)을 크게 웃돈다.... 
2025-12-12 16:29:00,"[특징주] '토지개발 테마주' 하림지주, 52주 신고가 경신","이 사업은 이미 지난해 8월 서울시의 최종 승인을 받은 상태지만 최근 서울고속버스터미널 부지 재개발 소식이 알려지며 천일고속, 동양고속이 연일 상한가를 기록하자 '토지·부동산 개발 테마주' 전반으로 투심이... "
2025-12-12 16:28:00,"신세계 정용진 회장, 온라인 '군살' 빼고 오프라인 '몸집' 키운다...조직...",및 부동산 개발 사업에 그룹 자원과 투자 역량을 집중하는 모양새다. 지난 11월 말 신세계센트럴은 서울고속버스터미널을 재개발 사업의 사전 협상 대상자로 선정돼 서울시와 협상에 돌입했다. 신세계그룹은 고속터미널... 
2025-12-12 16:27:00,"오세훈, 퇴직자 공직자윤리법 엄정 준수·관리 지시",앞서 한 매체는 2020년까지 서울시에서 세운재정비촉진지구 재개발 사업을 총괄하던 1급 공무원이 퇴직 후 한호건설그룹(현 디블록그룹)과 부동산 개발·문화재 자문 명목으로 수억원대 용역계약을 맺고 2025년 1월까지... 
2025-12-12 16:16:00,"김길영 서울시의원 &quot;AI 기반 도시계획, 서울 미래경쟁력 핵심&quot;","이날 행사에는 한국도시부동산학회 남진 회장, 서울시 김성보 행정2부시장, 아럽 덴마크 피터 반스보 디렉터, 국토연구원 이세원 부연구위원, 서울대학교 권영상 교수 등 국내외 관련 전문가가 함께 참석했다.... "
2025-12-12 15:59:00,[사사건건] “제2의 드루킹 사건”…“반전 있을 것”,"◎김용준: 또 이제 서울시당위원장도 맡고 있죠. ▼김유정: 그렇습니다. 그래서 내년 지방선거 앞두고... 부동산 정책, 사법부 파괴, 항소 포기, 저기는 도저히 안 되겠다. 또 한 명은 이성한테 그러면 마음을 주겠다는 이제... "
2025-12-12 15:52:00,"GS건설, '역삼센트럴자이' 견본주택 12일 오픈",서울시 강남구 역삼동 758번지 일원 역삼동(758·은하수·760)주택재건축정비사업을 통해 들어서는... 부동산R114 자료를 보면 역삼동 준공 10년 이상 노후 단지 비율은 전체의 89.7%로 강남구 평균(79.6%)을 크게 웃돈다.... 
2025-12-12 15:46:00,[12월 셋째 주 아파트 분양일정] '역삼센트럴자이' 등 2594가구,"부동산R114 제공. 12월 셋째 주에는 전국 7개 단지 총 2594가구(일반분양 1972가구)가 분양을 시작한다. 서울시 강남구 역삼동 '역삼센트럴자이', 경기도 용인시 처인구 양지면 '용인푸르지오원클러스터파크', 인천시... "
2025-12-12 15:18:00,"구로구, ‘2025년 토지지적 관리 업무평가’ 최우수 기관 선정",사진=구로구청 서울 구로구(구청장 장인홍)가 서울시 주관 ‘2025년 토지지적 관리 업무평가’에서 부동산평가 분야 최우수 기관으로 선정됐다. ‘토지지적 관리 업무평가’는 주민이 만족하는 스마트 토지정책을... 
2025-12-12 15:12:00,"[분양캘린더] 12월 셋째 주, 전국 7곳 1972가구 일반분양",12일 부동산R114에 따르면 15일부터 21일까지 전국 7개 단지에서 총 2594가구(일반분양 1972가구)를 분양한다. 분양은 ▲서울시 강남구 역삼동 '역삼센트럴자이' ▲경기도 용인시 처인구 양지면... 
2025-12-12 15:10:00,[단독] 자문료 3억6천…‘종묘 앞 재개발’ 총괄한 서울시 전관의 행적,2020년까지 세운재정비촉진지구 재개발 사업을 총괄하던 서울시 1급 공무원이 퇴직한 뒤 한호건설그룹(한호·현 디블록그룹)과 ‘부동산 개발 및 문화재 자문’ 명목으로 수억원대 용역계약을 하고 2025년 1월까지... 
2025-12-12 15:02:00,규제로는 못 잡는다…'서울 집값' 전문가 견해는?,서울 집값 상승의 두 번째 이유로는 얼어붙은 부동산 시장 속에서 '똘똘한 한 채'를 찾는 분위기가 형성된 것을 들었다. 지난 10월 8489건에 달하던 서울시 아파트 거래량은 10.15 대책 이후인 지난달 2624건으로 대폭... 
2025-12-12 14:40:00,"GS건설, '역삼센트럴자이' 견본주택 오픈",서울시 강남구 역삼동 일원 역삼동(758·은하수·760)주택재건축정비사업을 통해 들어서는 '역삼센트럴자이... 부동산R114에 따르면 역삼동 준공 10년 이상 노후 단지 비율은 전체의 89.7%로 강남구 평균(79.6%)을 크게... 
2025-12-12 14:31:00,[단독] 소비쿠폰이 독 됐나…서울·경기 '비상' 걸렸다,"따른 부동산 거래 감소로 세수가 줄어든 데다, 정부의 민생회복 소비쿠폰 사업에 들인 지방비 부담까지 겹치면서 지방 재정이 전반적으로 압박을 받는 구조적 문제가 자리하고 있다. 서울시는 지난 8월 1조 799억 원대... "
2025-12-12 14:30:00,"성북구, ‘구석구석발굴단’ 혹한기 집중발굴 캠페인 성료","이들은 주거취약지역의 우편함과 문고리를 활용해 복지 도움·상담 안내문을 부착하고, 부동산, 편의점... 또한 서울시 안심돌봄 120, 보건복지부 129 등 전화를 통한 신고도 가능하다. 성북구 관계자는 “구석구석발굴단의... "
2025-12-12 14:26:00,"김길영 서울시의원, '2025 도시공간정책 국제컨퍼런스' 참석",구체적으로 ▲남진 한국도시부동산학회 회장 ▲김성보 서울시 행정2부시장 ▲ 피터 반스보 아럽 덴마크 디렉터 ▲이세원 국토연구원 부연구위원 ▲권영상 서울대학교 교수 등이다. 기조연설에서는 AI 시대를 대비한... 
2025-12-12 14:01:00,"성북구, ‘구석구석발굴단’ 겨울철 위기가구 집중 발굴 성황리 종료","이들은 주거취약지역의 우편함과 문고리에 복지 도움·상담 안내문을 부착하고, 부동산·편의점·미용실... 구는 서울시 안심돌봄 120·보건복지부 129 전화 또는 휴대전화 앱을 통해 누구나 위기가구를 알릴 수 있다고... "
2025-12-12 13:54:00,"GS건설, '역삼센트럴자이' 견본주택 오픈",서울시 강남구 역삼동 758번지 일원 역삼동(758·은하수·760)주택재건축정비사업을 통해 들어서는... 부동산R114 자료를 보면 역삼동 준공 10년 이상 노후 단지 비율은 전체의 89.7%로 강남구 평균(79.6%)을 크게 웃돈다.... 
2025-12-12 13:26:00,&quot;○동 ○호는 임대&quot;…아파트 단톡방 뒤집은 '좌표 찍기' [돈앤톡],12일 부동산 업계에 따르면 서울시는 2021년부터 소셜믹스 정책을 운용하고 있습니다. 소셜믹스는 아파트 단지 내에 분양주택과 임대주택을 섞어 배치하는 정책입니다. 과거에는 한 단지 내에 임대주택만 있는 동을 별도로... 
2025-12-12 13:24:00,"김길영 서울시의원, &quot;AI 기반 도시계획, 서울 미래경쟁력 강화의 핵심&quot;","이날 행사에는 남진 한국도시부동산학회 회장, 김성보 서울시 행정2부시장, 피터 반스보 아럽 덴마크 디렉터, 이세원 국토연구원 부연구위원, 권영상 서울대 교수 등 국내외 전문가들이 참석했다. 기조연설에서는 AI... "
2025-12-12 13:01:00,“이주비 대출 때문에 새 아파트 포기하고 싶다” 원주민 몰아내는 대출...,"박해묵 기자 [헤럴드경제=홍승희 기자] 정부가 6·27, 10·15 부동산 대책을 통해 대출 조건을 대폭 강화한... 이상섭 기자 사실상 서울시나 경기도 지역 내 이주비 대출에 대한 협의를 마친 곳은 찾아보기 힘들다는 게 업계... "
2025-12-12 11:55:00,"김길영 서울시의원,'2025 도시공간정책 국제컨퍼런스' 참석 축사","이날 행사에는 한국도시부동산학회 남진 회장, 서울시 김성보 행정2부시장, 아럽(ARUP) 덴마크 피터 반스보 디렉터, 국토연구원 이세원 부연구위원, 서울대학교 권영상 교수 등 국내외 관계자들이 참석했다.... "
2025-12-12 11:52:00,"[아유경제_부동산] '회색도시' G밸리, 산업ㆍ생활ㆍ녹지 결합한 미래복...","&lt;제공=서울시&gt; [아유경제=조명의 기자] 서울 금천구 구로ㆍ가산디지털단지(G밸리)가 산업, 생활, 녹지가... 내 특별계획구역 민간개발부지인 교학사 부지에서 G밸리 가로숲ㆍ띠녹지 조성 계획을 설명하고 있다. &lt;제공=서울시&gt;"
2025-12-12 11:42:00,[#부동산 나들이] &quot;종로 등 모아타운에 1093세대 공급&quot;·호반 '화진포 복...,"12일 부동산 업계에서는 모아타운 안건 통과, 화진포 복합 리조트 조성 소식이 전해졌다. 서울 종로구... 서울시는 전날 제20차 소규모주택정비 통합심의 소위원회에서 모아타운과 모아주택 총 3건의 안건을 통과시켰다.... "
2025-12-12 11:42:00,"[아유경제_부동산] 서울시, 상암 DMC 교육ㆍ첨단용지 매각 추진","서울시는 상암 DMC 내 교육ㆍ첨단용지(D2-1)의 지정용도에 방송국 설치를 허용하는 지구단위계획 변경을 이달 4일 고시한 데 이어, 11일 해당 부지 매각을 위한 용지 매각공고를 시행했다고 밝혔다. 서울시는 2026년... "
2025-12-12 11:30:00,"은행연합회, 뱅크잇 통해 소상공인 800명 컨설팅…현장 중심 프로그램 ...","서울시 중구 명동에 위치한 은행연합회 본사 사옥 전경. [사진=더밸류뉴스]은행연합회는 사회공헌 플랫폼... 폐업 컨설팅은 사전 진단을 바탕으로 세무·부동산 자문, 폐업 전략 수립, 직무·직능 교육 등 상황별 필요... "
2025-12-12 11:30:00,"GS건설, '역삼센트럴자이' 견본주택 12일 오픈..&quot;강남 교통 중심 역세권...",서울시 강남구 역삼동 758번지 일원 역삼동(758·은하수·760)주택재건축정비사업을 통해 들어서는... 부동산R114 자료에 따르면 역삼동 준공 10년 이상 노후 단지 비율은 전체의 89.7%로 강남구 평균(79.6%)을 크게 웃돈다.... 
2025-12-12 11:29:00,"고용·주거 절벽, 與에 등 돌리는 청년[문희수의 시론]","폭탄 투하 식의 부동산 정책 실패가 ‘갭투자’ 단속을 넘어 무주택 서민과 청년까지 궁지로 내몬다.... 정부·서울시 간 협의가 난항이어서 연내 발표는 틀렸다는 소리도 들린다. 전문가들은 내년 매매가도, 전·월세... "
2025-12-12 11:24:00,“재개발 조합설립 동의율 70%면 2만채 공급”,"서울시, 정부에 동의율 완화 건의 동대문·구로 등 15곳 즉시·잠재수혜 吳시장 “국토장관에 건의, 답... 김효선 NH농협은행 WM사업부 부동산수석위원은 “조합설립인가 동의율을 70% 채운 뒤부터는 한 표 한 표... "
2025-12-12 11:20:00,"김길영 서울시의원, &quot;AI 기반 도시계획이 서울 경쟁력 핵심&quot;","행사에는 한국도시부동산학회 남진 회장, 서울시 김성보 행정2부시장, 덴마크의 피터 반스보 디렉터, 국토연구원 이세원 부연구위원, 서울대 권영상 교수 등 국내외 전문가들이 참석해 기조연설과 주제발표를 진행했다.... "
2025-12-12 11:20:00,"구로구, 서울시 ‘토지지적관리 평가’서 최우수 기관 선정",이번 평가는 서울시 25개 자치구를 대상으로 ▷토지정책 ▷부동산평가 ▷부동산관리 ▷부동산정보 ▷공간측량 등 5개 분야에 대한 업무 추진 실적을 종합적으로 평가해 분야별 우수기관을 선정했다. 구는 올해 6월 주민이... 
2025-12-12 11:16:00,"숭인동·천호동 모아타운, 등촌동 모아주택 확정…1093세대 공급 속도 [...","[서울시 제공] 서울시는 노후 저층주거지 개선을 위해 종로구, 강동구, 강서구 일대 모아타운·모아주택 사업 3개 지역을 확정해 총 1093세대 주택 공급에 나선다. 12일 서울시는 전날 열린 제20차 소규모주택정비... "
2025-12-12 11:08:00,"성북구, ‘구석구석발굴단’ 혹한기 집중발굴 캠페인 성료","이들은 주거취약지역의 우편함과 문고리를 활용해 복지 도움·상담 안내문을 부착하고, 부동산, 편의점... 또한 서울시 안심돌봄 120, 보건복지부 129 등 전화를 통한 신고도 가능하다. 성북구 관계자는 “구석구석발굴단의... "
